time,open,high,low,close,Plot,Plot,Plot,Plot,Plot,Volume,Volume MA,Conversion Line,Base Line,Lagging Span,Lead 1,Lead 2,Plot,Plot,Plot,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,vwaprizz14,vwaprizz14_ema,Plot,Plot,RIZZY-2,a boaring middle line,a_boaring_line,a_boaring_line,buy,sell_sig,sell_sig,sell_sig,sell_sig,test,RSI
1344871800,7.96,7.96,7.96,7.96,8.352707764084741,8.357500000000012,8.672499999999998,NaN,NaN,200,403.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38.9443538192998,44.37072008419062,38.9443538192998,44.37072008419062,14.713331982004703,50,90,10,0,0,0,0,0,1,14.713331982004703
1345221000,7.48,7.48,7.48,7.48,8.178166211267794,8.090000000000014,8.601833333333332,NaN,NaN,221,399.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36.40930538480605,43.30919812427268,36.40930538480605,43.30919812427268,5.6406182870031785,50,90,10,0,0,0,0,0,1,5.6406182870031785
1345228200,7.75,7.75,7.75,7.75,8.092532969014234,7.830000000000014,8.541833333333331,NaN,NaN,100,399.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.226690108439612,41.564863722161604,30.226690108439612,41.564863722161604,44.288387083351616,50,90,10,0,0,0,0,0,1,44.288387083351616
1346423400,7.62,7.62,7.62,7.62,7.998026375211387,7.702500000000013,8.487499999999999,NaN,NaN,200,404.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.58170679966703,40.10044279916233,30.58170679966703,40.10044279916233,31.761360048239297,50,90,10,0,0,0,0,0,1,31.761360048239297
1347384600,7.13,7.13,7.13,7.13,7.8244211001691095,7.495000000000013,8.418499999999998,NaN,NaN,100,404.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.449564086456604,38.680325637468236,29.449564086456604,38.680325637468236,10.14006643835333,50,90,10,0,0,0,0,0,1,10.14006643835333
1347636600,7.22,7.22,7.2,7.2,7.699536880135288,7.425000000000014,8.340499999999999,NaN,NaN,500,424.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.227703957130927,36.88664274675659,25.227703957130927,36.88664274675659,24.7717837912831,50,90,10,0,0,0,0,0,1,24.7717837912831
1347989400,7.3,7.3,7.3,7.3,7.6196295041082305,7.312500000000014,8.258833333333332,NaN,NaN,300,424.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.843742083600063,34.74758932500239,20.843742083600063,34.74758932500239,48.65749659605654,50,90,10,0,0,0,0,0,1,48.65749659605654
1348068600,7.22,7.22,7.22,7.22,7.5397036032865845,7.212500000000014,8.17783333333333,NaN,NaN,200,384.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.627993570360502,33.2649765577168,23.627993570360502,33.2649765577168,32.26590122943897,50,90,10,0,0,0,0,0,1,32.26590122943897
1348075800,7.21,7.21,7.2,7.2,7.471762882629268,7.230000000000014,8.08983333333333,NaN,NaN,437,401.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.298997354982234,32.20284599735219,25.298997354982234,32.20284599735219,27.61454721560338,50,90,10,0,0,0,0,0,1,27.61454721560338
1348079400,7.2,7.2,7.2,7.2,7.417410306103415,7.230000000000014,8.013166666666663,NaN,NaN,300,381.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24.588059117513595,31.18754108004038,24.588059117513595,31.18754108004038,27.61454721560338,50,90,10,0,0,0,0,0,1,27.61454721560338
1349109000,7.4,7.4,7.4,7.4,7.413928244882731,7.255000000000014,7.94783333333333,NaN,NaN,100,381.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24.347830748985103,30.275579702566343,24.347830748985103,30.275579702566343,89.30202817406469,50,90,10,0,0,0,0,0,1,89.30202817406469
1349112600,7.36,7.36,7.36,7.36,7.403142595906185,7.290000000000015,7.903166666666664,NaN,NaN,200,386.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.28001207183455,29.742837351802105,26.28001207183455,29.742837351802105,66.5994034209352,50,90,10,0,0,0,0,0,1,66.5994034209352
1349116200,7.4,7.4,7.4,7.4,7.402514076724948,7.340000000000015,7.905499999999997,NaN,NaN,1200,435.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.833470856860373,29.754921819143206,29.833470856860373,29.754921819143206,77.85761045655892,50,90,10,0,0,0,0,0,1,77.85761045655892
1349357400,7.1,7.1,7.1,7.1,7.342011261379959,7.315000000000015,7.890499999999997,NaN,NaN,200,440.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37.0481557034388,30.72735300371595,37.0481557034388,30.72735300371595,12.856296247602828,50,90,10,0,0,0,0,0,1,12.856296247602828
1349375400,7.23,7.23,7.23,7.23,7.319609009103968,7.272500000000015,7.871499999999996,NaN,NaN,100,432.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.242633098524763,30.12939034969046,26.242633098524763,30.12939034969046,49.4396360769297,50,90,10,0,0,0,0,0,1,49.4396360769297
1349379000,7.23,7.23,7.22,7.22,7.299687207283175,7.237500000000015,7.858333333333329,NaN,NaN,300,402.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.128430831009226,30.129262413866297,30.128430831009226,30.129262413866297,46.440274922525155,50,90,10,0,0,0,0,0,1,46.440274922525155
1349465400,7.49,7.49,7.49,7.49,7.33774976582654,7.260000000000016,7.865999999999996,NaN,NaN,100,267.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.84079736627896,30.624133740854653,33.84079736627896,30.624133740854653,87.47441364922933,50,90,10,0,0,0,0,0,1,87.47441364922933
1352817000,7.89,7.89,7.66,7.66,7.402199812661232,7.400000000000015,7.861999999999996,NaN,NaN,400,272.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43.13683770492617,32.29249426939752,43.13683770492617,32.29249426939752,93.6248976834343,50,90,10,0,0,0,0,0,1,93.6248976834343
1355149800,8.6,8.6,8.6,8.6,7.641759850128986,7.742500000000015,7.864999999999996,NaN,NaN,350,280.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,66.13085007142269,36.80427504300088,66.13085007142269,36.80427504300088,99.0085769326192,50,90,10,0,0,0,0,0,1,99.0085769326192
1355153400,8.82,8.82,8.82,8.82,7.877407880103189,8.142500000000016,7.863999999999995,NaN,NaN,300,290.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,82.19132207224348,42.855881313566556,82.19132207224348,42.855881313566556,99.28945064317519,50,90,10,0,1,0,1,0,0,99.28945064317519
1355171400,9.16,9.16,9.15,9.15,8.131926304082551,8.557500000000015,7.874333333333329,NaN,NaN,300,295.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,83.26803733924746,48.244168783657344,83.26803733924746,48.244168783657344,99.61590073825151,50,90,10,0,1,0,1,0,0,99.61590073825151
1355236200,9.76,9.77,9.76,9.77,8.45954104326604,9.085000000000015,7.896333333333329,NaN,NaN,400,304.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,84.76172963338146,53.113176896953895,84.76172963338146,53.113176896953895,99.85911623505481,50,90,10,0,1,0,1,0,0,99.85911623505481
1355412600,10.04,10.04,10.04,10.04,8.775632834612832,9.445000000000014,7.937999999999996,NaN,NaN,100,304.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,90.85333460180905,58.14519792426792,90.85333460180905,58.14519792426792,99.90919544549719,50,90,10,0,1,0,1,0,0,99.90919544549719
1355844600,10.03,10.03,10.03,10.03,9.026506267690266,9.747500000000015,7.988999999999995,NaN,NaN,200,304.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,91.09670709578583,62.53873248047031,91.09670709578583,62.53873248047031,97.34600492470726,50,90,10,0,1,0,1,0,0,97.34600492470726
1355848200,10.03,10.03,10.03,10.03,9.227205014152213,9.967500000000015,8.051666666666662,NaN,NaN,450,321.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,92.04396172944406,66.47276304700014,92.04396172944406,66.47276304700014,97.34600492470726,50,90,10,0,1,0,1,0,0,97.34600492470726
1355855400,10.13,10.15,10.02,10.02,9.385764011321772,10.030000000000015,8.110666666666663,NaN,NaN,300,311.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,91.93748597096429,69.86805943686203,91.93748597096429,69.86805943686203,88.28602223531568,50,90,10,0,1,0,1,0,0,88.28602223531568
1356967800,10.11,10.11,10.11,10.11,9.530611209057417,10.047500000000015,8.16533333333333,NaN,NaN,100,301.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,91.98638315600306,72.81716926608082,91.98638315600306,72.81716926608082,95.62136545526073,50,90,10,0,1,0,1,0,0,95.62136545526073
1357245000,10.03,10.03,10.03,10.03,9.630488967245935,10.047500000000015,8.214666666666663,NaN,NaN,100,296.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,92.19268345031291,75.40057115731177,92.19268345031291,75.40057115731177,45.24844250212547,50,90,10,0,1,0,1,0,0,45.24844250212547
1357666200,10.19,10.2,10.19,10.2,9.744391173796748,10.090000000000014,8.261666666666663,NaN,NaN,200,285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,91.7977693853847,77.58686425438816,91.7977693853847,77.58686425438816,83.09553634685611,50,90,10,0,1,0,1,0,0,83.09553634685611
1357759800,10.23,10.23,10.23,10.23,9.841512939037397,10.142500000000016,8.331666666666662,NaN,NaN,100,275,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,92.33647336450485,79.55347880240372,92.33647336450485,79.55347880240372,86.4108871791023,50,90,10,0,1,0,1,0,0,86.4108871791023
1357849800,10.55,10.55,10.55,10.55,9.983210351229918,10.252500000000015,8.417999999999996,NaN,NaN,500,295,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,92.84481781527165,81.32565733745278,92.84481781527165,81.32565733745278,97.3786196837217,50,90,10,0,1,0,1,0,0,97.3786196837217
1357925400,10.91,10.91,10.91,10.91,10.168568280983934,10.472500000000014,8.53233333333333,NaN,NaN,100,290,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,94.62688956936448,83.09915496837434,94.62688956936448,83.09915496837434,99.0691016250456,50,90,10,0,1,0,1,0,0,99.0691016250456
1357936200,11.01,11.01,11.01,11.01,10.336854624787147,10.675000000000015,8.640999999999996,NaN,NaN,100,235,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,95.17128085777574,84.70877175362786,95.17128085777574,84.70877175362786,99.31464306912387,50,90,10,0,1,0,1,0,0,99.31464306912387
1358872200,10.66,10.66,10.5,10.5,10.369483699829718,10.742500000000014,8.736999999999997,NaN,NaN,300,240,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,95.44006067835478,86.13961027692478,95.44006067835478,86.13961027692478,26.911355850873477,50,90,10,0,1,0,1,0,0,26.911355850873477
1359055800,10.67,10.67,10.67,10.67,10.429586959863775,10.772500000000015,8.854999999999997,NaN,NaN,700,270,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,95.44189036789197,87.37991428905374,95.44189036789197,87.37991428905374,50.81582598097738,50,90,10,0,1,0,1,0,0,50.81582598097738
1359059400,10.89,10.89,10.89,10.89,10.52166956789102,10.767500000000016,8.977999999999998,NaN,NaN,300,270,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,91.5833404743976,87.94037111376626,91.5833404743976,87.94037111376626,73.36373568470087,50,90,10,0,1,0,1,0,0,73.36373568470087
1359477000,11.07,11.07,11.07,11.07,10.631335654312817,10.782500000000017,9.103666666666664,NaN,NaN,100,270,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,92.23887058023963,88.51350437596271,92.23887058023963,88.51350437596271,84.78077147896062,50,90,10,0,1,0,1,0,0,84.78077147896062
1359484200,11.05,11.05,11.05,11.05,10.715068523450253,10.920000000000016,9.23133333333333,NaN,NaN,100,255,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,94.32781641140151,89.28874598068788,94.32781641140151,89.28874598068788,77.40764958593387,50,90,10,0,1,0,1,0,0,77.40764958593387
1359491400,11.05,11.05,11.05,11.05,10.782054818760201,11.015000000000015,9.359666666666664,NaN,NaN,100,242.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,94.49099273634872,89.98237888144266,94.49099273634872,89.98237888144266,77.40764958593387,50,90,10,0,1,0,1,0,0,77.40764958593387
1359646200,11.4,11.4,11.4,11.4,10.905643855008162,11.142500000000014,9.499666666666663,NaN,NaN,100,232.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,94.61026270736082,90.59943005823175,94.61026270736082,90.59943005823175,96.81244946548193,50,90,10,0,1,0,1,0,0,96.81244946548193
1360351800,10.9,10.9,10.9,10.9,10.90451508400653,11.100000000000014,9.61633333333333,NaN,NaN,486,241.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,96.17751927783735,91.3431752875125,96.17751927783735,91.3431752875125,28.028845919352577,50,90,10,0,1,0,1,0,0,28.028845919352577
1361370600,10.72,10.72,10.72,10.72,10.867612067205224,11.017500000000013,9.72833333333333,NaN,NaN,100,226.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,72.88741685873107,88.8824074970083,72.88741685873107,88.8824074970083,18.543142405236765,50,90,10,0,1,0,1,0,0,18.543142405236765
1362591000,10.44,10.44,10.44,10.44,10.782089653764178,10.865000000000013,9.829666666666665,NaN,NaN,100,226.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55.668432994908606,84.45387756339501,55.668432994908606,84.45387756339501,9.032735004713047,50,90,10,0,0,0,0,0,0,9.032735004713047
1363354200,10.43,10.43,10.43,10.43,10.711671723011342,10.622500000000013,9.940666666666663,NaN,NaN,100,221.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48.66838635633471,79.68247873578697,48.66838635633471,79.68247873578697,8.713521356194022,50,90,10,0,0,0,0,0,0,8.713521356194022
1363368600,10.43,10.44,10.43,10.44,10.657337378409073,10.507500000000013,10.047666666666663,NaN,NaN,720,235.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42.12055934791878,74.67422281740454,42.12055934791878,74.67422281740454,14.739661544755776,50,90,10,0,0,0,0,0,0,14.739661544755776
1364844600,10.22,10.22,10.2,10.2,10.565869902727258,10.377500000000012,10.146999999999995,NaN,NaN,400,240.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42.469085650488644,70.38020452848242,42.469085650488644,70.38020452848242,3.535837306485604,50,90,10,0,0,0,0,0,0,3.535837306485604
1366392600,10.19,10.19,10.19,10.19,10.490695922181805,10.315000000000012,10.236999999999995,NaN,NaN,100,240.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38.7302841790706,66.16021514856085,38.7302841790706,66.16021514856085,3.3252091180382166,50,90,10,0,0,0,0,0,0,3.3252091180382166
1366741800,10.2,10.2,10.2,10.2,10.432556737745443,10.257500000000013,10.32166666666666,NaN,NaN,500,260.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32.57835864742026,61.682634281742104,32.57835864742026,61.682634281742104,13.61682094290768,50,90,10,0,0,0,0,0,0,13.61682094290768
1366831800,10.3,10.3,10.3,10.3,10.406045390196354,10.222500000000014,10.378333333333327,NaN,NaN,100,255.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32.38208649246738,57.77589457650547,32.38208649246738,57.77589457650547,72.39377926718109,50,90,10,0,0,0,0,0,0,72.39377926718109
1366907400,10.17,10.17,10.17,10.17,10.358836312157084,10.215000000000014,10.423333333333327,NaN,NaN,100,255.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.06274580377419,54.61414140680797,34.06274580377419,54.61414140680797,26.143475290913912,50,90,10,0,0,0,0,0,0,26.143475290913912
1366914600,10.25,10.25,10.25,10.25,10.337069049725667,10.230000000000015,10.459999999999996,NaN,NaN,300,245.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35.90104738300947,52.11906220363483,35.90104738300947,52.11906220363483,58.653978791449056,50,90,10,0,0,0,0,0,0,58.653978791449056
1366918200,10.2,10.2,10.2,10.2,10.309655239780534,10.230000000000015,10.474333333333329,NaN,NaN,300,255.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36.897556012005666,50.08952804475094,36.897556012005666,50.08952804475094,37.83564454188479,50,90,10,0,0,0,0,0,0,37.83564454188479
1367001000,10.17,10.17,10.15,10.15,10.277724191824428,10.192500000000013,10.477999999999993,NaN,NaN,400,270.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35.72275472462837,48.1739582687346,35.72275472462837,48.1739582687346,22.12779708252063,50,90,10,0,0,0,0,0,0,22.12779708252063
1367245800,10.16,10.16,10.15,10.15,10.252179353459542,10.187500000000012,10.481999999999994,NaN,NaN,228,266.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,31.999220048074008,46.01732650597985,31.999220048074008,46.01732650597985,22.12779708252063,50,90,10,0,0,0,0,0,0,22.12779708252063
1368023400,10.25,10.25,10.25,10.25,10.251743482767633,10.187500000000012,10.489333333333327,NaN,NaN,200,241.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.605932987285826,43.96247403682065,30.605932987285826,43.96247403682065,81.979367670404,50,90,10,0,0,0,0,0,0,81.979367670404
1368117000,10.3,10.3,10.3,10.3,10.261394786214106,10.212500000000013,10.498666666666661,NaN,NaN,100,231.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37.4451051798579,43.09349152255895,37.4451051798579,43.09349152255895,89.8107182096856,50,90,10,0,0,0,0,0,0,89.8107182096856
1368127800,10.05,10.05,10.05,10.05,10.219115828971287,10.187500000000012,10.496666666666663,NaN,NaN,100,231.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46.99005730112386,43.6130336263676,46.99005730112386,43.6130336263676,16.800336520136682,50,90,10,0,0,0,0,0,0,16.800336520136682
1368459000,10.26,10.3,10.26,10.3,10.23529266317703,10.225000000000014,10.505666666666663,NaN,NaN,200,236.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41.22258624808721,43.29430730926355,41.22258624808721,43.29430730926355,68.31541963104019,50,90,10,0,0,0,0,0,0,68.31541963104019
1368462600,10.21,10.21,10.21,10.21,10.230234130541623,10.215000000000014,10.505999999999997,NaN,NaN,100,236.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.71984126896863,42.95104517055756,40.71984126896863,42.95104517055756,47.25077060876582,50,90,10,0,0,0,0,0,0,47.25077060876582
1368732600,10.3,10.3,10.3,10.3,10.2441873044333,10.215000000000014,10.50833333333333,NaN,NaN,100,236.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.817820143213936,42.66661516691175,40.817820143213936,42.66661516691175,67.3720408099459,50,90,10,0,0,0,0,0,0,67.3720408099459
1369420200,10.39,10.39,10.39,10.39,10.27334984354664,10.300000000000015,10.502999999999995,NaN,NaN,100,217.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48.98947594483411,43.50966327063473,48.98947594483411,43.50966327063473,81.49191366392785,50,90,10,0,0,0,0,0,0,81.49191366392785
1369938600,10.62,10.62,10.55,10.55,10.328679874837311,10.362500000000015,10.490999999999994,NaN,NaN,450,234.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60.978982994831284,45.83890590052761,60.978982994831284,45.83890590052761,92.70956346810654,50,90,10,0,0,0,0,0,0,92.70956346810654
1369942200,10.45,10.45,10.45,10.45,10.352943899869848,10.422500000000015,10.472333333333328,NaN,NaN,100,234.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,75.42137511728254,49.78323512942826,75.42137511728254,49.78323512942826,52.747272273647226,50,90,10,0,1,0,1,0,0,52.747272273647226
1370007000,9.84,9.84,9.84,9.84,10.250355119895877,10.307500000000015,10.450333333333328,NaN,NaN,100,234.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,73.20162683219772,52.90568735646419,73.20162683219772,52.90568735646419,8.427713339586575,50,90,10,0,1,0,1,0,0,8.427713339586575
1370014200,9.51,9.51,9.51,9.51,10.102284095916701,10.087500000000015,10.41166666666666,NaN,NaN,100,203.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.284861249373492,49.4895772088521,27.284861249373492,49.4895772088521,4.414505816243164,50,90,10,0,0,0,0,0,0,4.414505816243164
1370017800,9.51,9.51,9.51,9.51,9.983827276733361,9.827500000000015,10.36566666666666,NaN,NaN,300,198.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.24005236145453,45.98964056253242,23.24005236145453,45.98964056253242,4.414505816243164,50,90,10,0,0,0,0,0,0,4.414505816243164
1370269800,8.41,8.41,8.41,8.41,9.669061821386688,9.317500000000013,10.276999999999994,NaN,NaN,3200,353.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.076922409544622,42.66794480880071,21.076922409544622,42.66794480880071,0.6006765142854817,50,90,10,0,0,0,0,0,0,0.6006765142854817
1370273400,8.415,8.415,8.415,8.415,9.41824945710935,8.961250000000014,10.189166666666662,NaN,NaN,1800,418.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.746019520287064,38.27835477033223,9.746019520287064,38.27835477033223,1.3752672740645835,50,90,10,0,0,0,0,0,0,1.3752672740645835
1370284200,8.47,8.47,8.47,8.47,9.22859956568748,8.701250000000014,10.103166666666661,NaN,NaN,100,418.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.577916366626056,34.451629649838075,9.577916366626056,34.451629649838075,15.808959516713259,50,90,10,0,0,0,0,0,0,15.808959516713259
1370356200,8.35,8.35,8.35,8.35,9.052879652549985,8.411250000000015,10.001499999999997,NaN,NaN,150,421.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.577455136496411,31.135073048059187,9.577455136496411,31.135073048059187,9.64774811686165,50,90,10,0,0,0,0,0,0,9.64774811686165
1370370600,8.15,8.15,8.15,8.15,8.872303722039987,8.346250000000015,9.90983333333333,NaN,NaN,100,411.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.056972649562752,28.191326328259663,9.056972649562752,28.191326328259663,4.196320669567498,50,90,10,0,0,0,0,0,0,4.196320669567498
