13.02,13.02,13.0,13.0,784.0,366.0,2835.0,0.08642266824085006,306.96762490153594,80.62156530774291,727.0408163265155,635.2485438619955,40.77642624093251,1368.4360403496855,11.793119244391972,0.4180000000000003,11.906,13.95588194782041,9.856118052179587,34.43443554208654,0.7668446349223242,0.0,0.0,11.901666666666666,11.918666666666667,11.884666666666664,0.2856742753115869,32.8039215686268,1.0,0.0,31.244750545943212,0.9946236559139786,0.9130865472875715,0.6313078470291106,0.28177870025846097,11.906,11.906,11.708667219542114,10.795580672254543,0.0,0.0,0.0,0.5559186722379139,0.5148346133196381,0.041084058918275816,0.9112520344250464,10.218525766470963,100.82116788321169,1.0029090909091014,-77.69123508781881,-126.72320905828954,49.03197397047072,11.935,11.16,11.5475,11.16,12.86761784511786,12.833563973063958,40.0,4.0,36.0,10.353679084482966,-1.0,0.0,0.0,93.86900730667826,98.73135455691816,87.97603581500404,99.46236559139788,99.4992451221058,-0.5376344086021393,0.6035000000000004,11.931611210804428,0.0,1.9607843137254832,1.9418085857101808,39.784946236559136
13.0,14.0,13.0,14.0,421.0,787.0,3256.0,0.16902920962199314,323.2579642013165,82.88876893215887,116389.54869358675,12210.67855883447,47.757164404223225,1473.7003511458151,11.962527205040093,0.4762000000000002,12.096363636363636,14.391913049344769,9.800814223382504,37.95437177633018,0.914636329079101,0.0,0.0,12.338333333333333,12.455333333333332,12.221333333333332,1.896528434418479,7.601139601139607,1.0,0.0,38.85465203667518,1.0,1.028234888094822,0.7106932552422529,0.3175416328525691,12.096363636363636,12.096363636363636,12.061179954997174,11.032945066902354,0.0,0.0,0.0,0.6064461407972856,0.4585324479198986,0.1479136928773871,1.0247562492158433,14.342175226254868,140.8006381898615,0.8125454545454645,-45.73864208597887,-107.41291806743423,61.67427598145537,12.975,11.65,12.3125,11.65,12.86761784511786,12.833563973063958,44.0,4.0,40.0,10.62031117603467,-1.0,0.0,0.0,95.59176675251145,98.6005958812038,92.65334919379669,100.0,99.82078853046595,-0.0,0.718,12.708813567013935,0.0,7.692307692307688,7.410797215372168,50.53763440860215
13.75,13.75,13.75,13.75,100.0,787.0,3156.0,0.16547518923465096,273.5068264582713,83.35417824961783,0.0,11100.6168716677,30.598901098901106,1447.3842734467826,12.00011073731427,0.4535800000000002,12.234166666666667,14.614495192078419,9.853838141254913,38.91280199569654,0.8184084291623404,0.0,0.0,12.628333333333336,12.745333333333335,12.511333333333333,1.8529761119176733,5.293447293447223,1.0,0.0,38.417001566650775,0.946808510638298,1.0867900281791911,0.7859126098296405,0.3008774183495506,12.234166666666667,12.234166666666667,12.320998423459148,11.234208395279955,0.0,0.0,0.0,0.6726475439514017,0.4735084684394733,0.1991390755119284,1.130467348039957,16.6020436473075,130.4602412460476,-2.934166666666666,-25.968313220655933,-91.34288098869601,65.37456776804007,12.975,11.65,12.3125,11.65,12.86761784511786,12.833563973063958,44.0,4.0,40.0,11.02587383491051,-1.0,0.0,0.0,88.8687009039622,98.02622942575005,84.02359489884931,94.6808510638298,98.04773888507587,-5.319148936170214,0.8759166666666651,12.987013308255332,0.0,-1.7857142857142905,-1.8018505502678028,47.849462365591386
13.75,14.25,13.75,14.25,700.0,1487.0,3856.0,0.2725439882697947,284.4344226785184,86.07054676290431,17857.14285714286,11663.66070379063,23.668831168831172,1447.3842734467826,12.267386363636366,0.4582220000000002,12.38923076923077,14.915942972116769,9.862518566344768,40.788847184301524,0.8682194649323075,0.0,0.0,12.839666666666668,13.00666666666667,12.672666666666665,2.60131363742571,4.7225548902195165,1.0,0.0,39.954054389668435,1.0,1.1601675307731636,0.8607635940183451,0.2994039367548185,12.646666666666668,12.38923076923077,12.617767896773126,11.45760036599996,0.0,0.0,0.0,0.6898063433973771,0.4486886245806644,0.24111771881671265,1.2324748417400362,18.782300809709387,135.1608692313599,-1.5392307692307696,-9.700235978480473,-76.14072173173635,66.44048575325586,13.225,11.775,12.5,11.775,12.86761784511786,12.833563973063958,52.0,4.0,48.0,11.382768974721248,-1.0,0.0,0.0,90.33306875363537,97.5460707788308,90.38307772633664,100.0,98.22695035460993,-0.0,1.0704615384615384,13.288096346103584,53.22580645161289,3.6363636363636376,3.5718082602079093,53.225806451612904
14.6,14.6,14.6,14.6,282.0,1487.0,4138.0,0.25914952945277103,257.90093372444426,86.9593031076376,0.0,10766.456034268274,32.38086124401913,1482.9340626191595,12.382025095852216,0.4473998000000002,12.547142857142855,15.235067479506776,9.85921823477894,42.845206322549075,0.8818665757545947,0.0,0.0,13.104666666666667,13.27166666666667,12.937666666666667,2.548710383069668,4.977045908183584,1.0,0.0,42.240692246385045,1.0,1.2323559726257258,0.9350820697398212,0.2972739028859045,12.959166666666668,12.547142857142855,12.92272668188495,11.690370709259224,0.0,0.0,0.0,0.7513467796797143,0.4682012907021636,0.2831454889775507,1.3301854658416483,20.300531364053874,143.7571592210769,-0.5771428571428565,8.417513209228394,-61.32261784554381,69.7401310547722,13.4,11.95,12.675,11.95,12.86761784511786,12.833563973063958,56.00000000000001,4.0,52.00000000000001,11.784181318260273,-1.0,0.0,0.0,91.20525696275551,97.1449732157535,91.21199823723178,100.0,98.22695035460993,-0.0,1.2830714285714286,13.631320059268491,34.56221198156682,2.4561403508772006,2.426462199963142,56.98924731182795
14.6,14.75,14.6,14.75,700.0,2187.0,4838.0,0.3397017707362535,236.05794319238083,88.75282081659735,1607.1428571428644,10112.219378759317,14.118096611391506,1482.9340626191595,13.041443263029457,0.4176598200000002,12.694,15.513756963522447,9.874243036477553,44.426610422600405,0.8645704269192832,0.0,0.0,13.333666666666668,13.51566666666667,13.151666666666667,2.7299317517062263,4.3910256410256086,1.0,0.0,42.93366945013392,1.0,1.2868357379218869,1.0054328033762343,0.28140293454565257,13.190833333333332,12.694,13.20384565390265,11.917009915980765,0.0,0.0,0.0,1.178849144634526,0.7200622083981335,0.4587869362363925,1.4191482594731035,21.631560877400517,128.5076085439064,-0.7439999999999998,24.303648721511106,-46.03622400132386,70.33987272283497,13.5,12.025,12.7625,12.025,12.86761784511786,12.833563973063958,60.0,4.0,56.0,12.234712307338631,-1.0,0.0,0.0,91.55684511804532,96.80581655582377,91.32880121218737,100.0,100.0,-0.0,1.4703333333333308,13.9073490498352,23.224728487886377,1.0273972602739656,1.0221554071538022,58.6021505376344
14.0,14.0,14.0,14.0,300.0,2187.0,4538.0,0.3245770258236865,170.19252273632645,82.85860105530686,-0.0,10112.219378759317,-8.062456466217768,1407.5306357063212,13.291269640599602,0.4508938380000002,12.775625,15.57809684419398,9.973153155806019,43.87216819833048,0.7184455487994641,0.0,0.0,13.51366666666667,13.695666666666673,13.331666666666667,2.6935694728793265,1.836080586080568,1.0,0.0,42.65936108800939,0.8623853211009174,1.2550254601576631,1.0553513347325203,0.19967412542514265,13.361666666666665,12.775625,13.326330937917627,12.071305477759964,0.0,81.93219258157082,12.105430970347559,1.1776198934280642,0.6802841918294847,0.4973357015985794,1.4795856088537571,22.682756034950067,77.89597253379016,-0.3656249999999997,51.42628787642064,-28.723996019895505,80.15028389631614,13.515,12.025,12.77,12.025,12.86761784511786,12.833563973063958,60.0,4.0,56.0,12.687464092017677,-1.0,0.0,0.0,75.33923134268156,94.90951443439684,73.34498766986572,73.21428571428572,91.07142857142857,-26.785714285714285,1.4849999999999977,13.918682280516515,17.154811715481177,-5.0847457627118615,-5.2185753170570495,50.53763440860215
14.0,14.0,14.0,14.0,758.0,2187.0,5296.0,0.2917556029882604,145.87930520256555,82.2822436480123,0.0,10112.219378759317,-15.254237288135593,1407.5306357063212,13.422766201804755,0.4058044542000001,12.847647058823528,15.626826196302922,10.068467921344137,43.26362834774018,0.7073189391853326,0.0,0.0,13.688666666666668,13.87066666666667,13.50666666666667,2.6591340768519025,1.3553113553113447,1.0,0.0,42.420218854448045,0.8623853211009174,1.215800593417514,1.087441186469519,0.12835940694799494,13.494166666666667,12.847647058823528,13.429972332084148,12.214171738666634,0.0,81.93219258157083,12.105430970347559,1.2217294900221731,0.6008869179600884,0.6208425720620847,1.5146239783925717,23.551340777451767,72.30510950956025,-0.6476470588235301,70.76669268383569,-10.143547447286977,80.91024013112266,13.725,12.025,12.875,12.025,12.86761784511786,12.833563973063958,60.0,4.0,56.0,13.058720555454496,-1.0,0.0,0.0,75.33923134268156,93.2859595576683,70.54640334414773,73.21428571428572,82.14285714285712,-26.785714285714285,1.4597058823529387,13.928390304751188,12.812248186946011,0.0,0.0,50.53763440860215
14.19,14.19,14.19,14.19,1000.0,2187.0,6296.0,0.2574152542372881,152.182261602199,91.6388338893173,0.0,10112.219378759317,13.571428571428536,1407.5306357063212,13.650759666413947,0.3842240087800001,12.922222222222222,15.692224673529244,10.152219770915199,42.871921000452645,0.7288405515994357,0.0,0.0,13.873,14.045000000000005,13.701000000000002,2.4796367043898435,1.4215116279069564,1.0,0.0,42.17540842648322,0.8972477064220182,1.1863702779553709,1.1072270047666894,0.07914327318868143,13.660000000000002,12.922222222222222,13.546899665609665,12.360529387654292,0.0,82.50578319958446,11.721125256278427,1.213675213675214,0.615384615384615,0.5982905982905989,1.5311208077465477,24.29136991617341,78.09650878363367,-0.6722222222222225,85.95955100727869,9.086140791704466,76.87341021557421,13.875,12.025,12.95,12.025,12.86761784511786,12.833563973063958,60.0,4.0,56.0,13.363150855472686,-1.0,0.0,0.0,76.55915085665197,91.90212233551607,63.97526347434341,78.0392156862745,74.82259570494864,-21.960784313725505,1.42022222222222,13.960543270379524,16.311475409836067,1.3571428571428568,1.3480161556692851,52.58064516129031
13.56,13.56,13.56,13.56,1000.0,2187.0,5296.0,0.23030749789385005,40.44193851617074,77.97975358254149,-0.0,10112.219378759317,-30.826034430685574,1407.5306357063212,13.655204803202135,0.4088016079019999,12.955789473684213,15.666915212207437,10.244663735160984,41.851957289520065,0.6114316679839623,0.0,0.0,13.955666666666668,14.122666666666673,13.788666666666668,2.3932930470299034,-0.6846307385229493,0.0,1.0,42.06613584660383,0.781651376146789,1.0995360390268516,1.1056888116187218,-0.0061527725918701925,13.769166666666667,12.955789473684213,13.548915101669714,12.449379062642866,0.0,74.10507031496475,20.70965250539672,1.2061855670103097,0.6288659793814427,0.5773195876288669,1.5195172258146652,24.93599132909402,39.03039377491947,-0.5757894736842104,94.86699608908079,28.259277589137763,66.60771849994305,13.875,12.025,12.95,12.025,12.86761784511786,12.833563973063958,60.0,4.0,56.0,13.363150855472686,14.75,0.0,1.0,65.06574803349065,89.2221185331988,55.001853836323725,53.33333333333336,68.19561157796454,-46.66666666666663,1.1760526315789461,13.946930182312094,10.693877551020412,-4.439746300211411,-4.541320865970189,45.806451612903224
